5
5
5
5
5
5
5
5
5
7
7
7
7
7
7
7
970
970
970
970
764
764
764
764
765
765
765
765
1117
1117
1117
1121
1121
1121
1121
1123
1123
1152
1152
1097
1097
1118
1159
1157
1157
1156
1241
1241
1241
1241
1224
1224
1224
1213
1213
1190
1190
1182
1182
1182
